Date,Time,,Temp,Weather,Wind,,Humidity,Barometer,Visibility
2025-06-23,07:00,,8 °C,Sunny.,15 km/h,↑,82%,1023 mbar,16 km
2025-06-23,07:30,,9 °C,Sunny.,13 km/h,↑,76%,1023 mbar,16 km
2025-06-23,08:00,,10 °C,Sunny.,13 km/h,↑,71%,1023 mbar,16 km
2025-06-23,08:30,,11 °C,Sunny.,13 km/h,↑,72%,1023 mbar,16 km
2025-06-23,09:00,,11 °C,Sunny.,9 km/h,↑,72%,1024 mbar,16 km
2025-06-23,09:30,,13 °C,Sunny.,13 km/h,↑,63%,1024 mbar,16 km
2025-06-23,10:00,,14 °C,Passing clouds.,11 km/h,↑,67%,1023 mbar,N/A
2025-06-23,10:30,,15 °C,Passing clouds.,11 km/h,↑,63%,1023 mbar,N/A
2025-06-23,11:00,,17 °C,Passing clouds.,9 km/h,↑,56%,1023 mbar,N/A
2025-06-23,11:30,,18 °C,Passing clouds.,7 km/h,↑,56%,1022 mbar,N/A
2025-06-23,12:00,,18 °C,Passing clouds.,6 km/h,↑,56%,1021 mbar,N/A
2025-06-23,12:30,,18 °C,Passing clouds.,2 km/h,↑,60%,1020 mbar,N/A
2025-06-23,13:00,,17 °C,Passing clouds.,11 km/h,↑,68%,1020 mbar,N/A
2025-06-23,13:30,,18 °C,Passing clouds.,9 km/h,↑,68%,1019 mbar,N/A
2025-06-23,14:00,,18 °C,Passing clouds.,7 km/h,↑,73%,1018 mbar,N/A
2025-06-23,14:30,,21 °C,Passing clouds.,19 km/h,↑,53%,1018 mbar,N/A
2025-06-23,15:00,,22 °C,Sunny.,20 km/h,↑,50%,1018 mbar,16 km
2025-06-23,15:30,,21 °C,Sunny.,24 km/h,↑,57%,1018 mbar,16 km
2025-06-23,16:00,,20 °C,Sunny.,22 km/h,↑,64%,1018 mbar,16 km
2025-06-23,16:30,,20 °C,Sunny.,19 km/h,↑,64%,1018 mbar,16 km
2025-06-23,17:00,,19 °C,Clear.,19 km/h,↑,68%,1018 mbar,N/A
2025-06-23,17:30,,18 °C,Clear.,15 km/h,↑,73%,1018 mbar,16 km
2025-06-23,18:00,,17 °C,Clear.,19 km/h,↑,77%,1018 mbar,16 km
2025-06-23,18:30,,19 °C,Clear.,22 km/h,↑,68%,1018 mbar,16 km
2025-06-23,19:00,,18 °C,Clear.,22 km/h,↑,68%,1018 mbar,16 km
2025-06-23,19:30,,19 °C,Clear.,28 km/h,↑,64%,1018 mbar,16 km
2025-06-23,20:00,,18 °C,Clear.,28 km/h,↑,68%,1018 mbar,16 km
2025-06-23,20:30,,18 °C,Clear.,24 km/h,↑,68%,1018 mbar,16 km
2025-06-23,21:00,,19 °C,Clear.,24 km/h,↑,60%,1018 mbar,16 km
2025-06-23,21:30,,18 °C,Clear.,17 km/h,↑,64%,1018 mbar,16 km
2025-06-23,22:00,,18 °C,Clear.,19 km/h,↑,64%,1017 mbar,16 km
2025-06-23,22:30,,18 °C,Clear.,26 km/h,↑,64%,1017 mbar,N/A
2025-06-23,23:00,,17 °C,Clear.,20 km/h,↑,68%,1017 mbar,N/A
2025-06-23,23:30,,16 °C,Clear.,17 km/h,↑,72%,1017 mbar,N/A
2025-06-24,"00:00 Tue, 24 Jun",,17 °C,Clear.,17 km/h,↑,68%,1016 mbar,N/A
2025-06-24,00:30,,16 °C,Clear.,11 km/h,↑,72%,1015 mbar,N/A
2025-06-24,01:00,,16 °C,Clear.,13 km/h,↑,68%,1015 mbar,N/A
2025-06-24,01:30,,15 °C,Clear.,13 km/h,↑,72%,1015 mbar,N/A
2025-06-24,02:00,,15 °C,Passing clouds.,9 km/h,↑,72%,1014 mbar,N/A
2025-06-24,02:30,,15 °C,Clear.,2 km/h,↑,72%,1013 mbar,N/A
2025-06-24,03:00,,16 °C,Clear.,11 km/h,↑,68%,1013 mbar,N/A
2025-06-24,03:30,,16 °C,Clear.,22 km/h,↑,68%,1012 mbar,N/A
2025-06-24,04:00,,16 °C,Clear.,26 km/h,↑,68%,1012 mbar,N/A
2025-06-24,04:30,,17 °C,Clear.,30 km/h,↑,64%,1011 mbar,N/A
2025-06-24,05:00,,16 °C,Passing clouds.,32 km/h,↑,68%,1011 mbar,N/A
2025-06-24,05:30,,17 °C,Passing clouds.,30 km/h,↑,64%,1010 mbar,N/A
2025-06-24,06:00,,17 °C,Clear.,30 km/h,↑,64%,1009 mbar,16 km
2025-06-24,06:30,,17 °C,Clear.,37 km/h,↑,64%,1009 mbar,16 km
2025-06-24,06:51,,17 °C,Clear.,41 km/h,↑,64%,1009 mbar,16 km
2025-06-24,07:00,,17 °C,Sunny.,43 km/h,↑,64%,1010 mbar,16 km
2025-06-24,07:30,,17 °C,Sunny.,37 km/h,↑,64%,1010 mbar,16 km
2025-06-24,08:00,,18 °C,Sunny.,37 km/h,↑,60%,1010 mbar,16 km
2025-06-24,08:30,,18 °C,Broken clouds.,37 km/h,↑,60%,1010 mbar,N/A
2025-06-24,09:00,,19 °C,Scattered showers. Partly sunny.,32 km/h,↑,60%,1010 mbar,N/A
2025-06-24,09:30,,19 °C,Light rain. Broken clouds.,30 km/h,↑,60%,1010 mbar,N/A
2025-06-24,10:00,,18 °C,Light rain. Partly sunny.,24 km/h,↑,73%,1011 mbar,N/A
2025-06-24,10:30,,18 °C,Light rain. Partly sunny.,24 km/h,↑,78%,1011 mbar,N/A
2025-06-24,11:00,,17 °C,Light rain. Partly sunny.,22 km/h,↑,83%,1010 mbar,N/A
2025-06-24,11:30,,18 °C,Sunny.,26 km/h,↑,88%,1009 mbar,16 km
2025-06-24,12:00,,18 °C,Partly sunny.,30 km/h,↑,83%,1008 mbar,N/A
2025-06-24,12:30,,20 °C,Scattered clouds.,24 km/h,↑,69%,1008 mbar,N/A
2025-06-24,13:00,,21 °C,Scattered clouds.,32 km/h,↑,64%,1007 mbar,N/A
2025-06-24,13:30,,21 °C,Scattered clouds.,35 km/h,↑,60%,1006 mbar,N/A
2025-06-24,14:00,,21 °C,Scattered clouds.,35 km/h,↑,57%,1006 mbar,N/A
2025-06-24,14:30,,22 °C,Passing clouds.,33 km/h,↑,50%,1006 mbar,N/A
2025-06-24,15:00,,22 °C,Sunny.,33 km/h,↑,47%,1006 mbar,16 km
2025-06-24,15:30,,21 °C,Sunny.,28 km/h,↑,50%,1006 mbar,16 km
2025-06-24,16:00,,21 °C,Sunny.,28 km/h,↑,46%,1006 mbar,16 km
2025-06-24,16:30,,21 °C,Sunny.,30 km/h,↑,46%,1006 mbar,16 km
2025-06-24,17:00,,20 °C,Clear.,28 km/h,↑,49%,1006 mbar,N/A
2025-06-24,17:30,,20 °C,Clear.,24 km/h,↑,49%,1007 mbar,16 km
2025-06-24,18:00,,19 °C,Clear.,22 km/h,↑,49%,1007 mbar,16 km
2025-06-24,18:30,,19 °C,Clear.,28 km/h,↑,46%,1008 mbar,16 km
2025-06-24,19:00,,19 °C,Clear.,24 km/h,↑,49%,1008 mbar,16 km
2025-06-24,19:30,,18 °C,Clear.,26 km/h,↑,49%,1008 mbar,16 km
2025-06-24,20:00,,17 °C,Clear.,24 km/h,↑,56%,1009 mbar,16 km
2025-06-24,20:30,,17 °C,Clear.,24 km/h,↑,56%,1009 mbar,16 km
2025-06-24,21:00,,16 °C,Clear.,20 km/h,↑,59%,1009 mbar,16 km
2025-06-24,21:30,,16 °C,Clear.,20 km/h,↑,59%,1009 mbar,16 km
2025-06-24,22:00,,15 °C,Clear.,19 km/h,↑,63%,1009 mbar,16 km
2025-06-24,22:30,,15 °C,Clear.,17 km/h,↑,59%,1009 mbar,N/A
2025-06-24,23:00,,16 °C,Clear.,19 km/h,↑,52%,1009 mbar,N/A
2025-06-24,23:30,,15 °C,Passing clouds.,15 km/h,↑,51%,1009 mbar,N/A
2025-06-25,"00:00 Wed, 25 Jun",,15 °C,Clear.,15 km/h,↑,51%,1008 mbar,N/A
2025-06-25,00:30,,15 °C,Clear.,19 km/h,↑,48%,1008 mbar,N/A
2025-06-25,00:59,,16 °C,Clear.,32 km/h,↑,39%,1008 mbar,N/A
2025-06-25,01:03,,16 °C,Clear.,35 km/h,↑,39%,1008 mbar,N/A
2025-06-25,01:30,,16 °C,Clear.,37 km/h,↑,36%,1008 mbar,N/A
2025-06-25,01:55,,15 °C,Clear.,32 km/h,↑,42%,1008 mbar,N/A
2025-06-25,02:02,,15 °C,Clear.,32 km/h,↑,42%,1008 mbar,N/A
2025-06-25,02:35,,15 °C,Clear.,32 km/h,↑,42%,1007 mbar,N/A
2025-06-25,03:00,,15 °C,Clear.,44 km/h,↑,42%,1006 mbar,N/A
2025-06-25,03:30,,15 °C,Clear.,52 km/h,↑,42%,1005 mbar,N/A
2025-06-25,04:00,,14 °C,Clear.,54 km/h,↑,44%,1006 mbar,N/A
2025-06-25,04:30,,14 °C,Clear.,46 km/h,↑,41%,1006 mbar,N/A
2025-06-25,05:00,,14 °C,Clear.,44 km/h,↑,41%,1007 mbar,N/A
2025-06-25,05:30,,14 °C,Clear.,43 km/h,↑,41%,1007 mbar,N/A
2025-06-25,06:00,,14 °C,Clear.,41 km/h,↑,41%,1008 mbar,16 km
2025-06-25,06:30,,14 °C,Clear.,35 km/h,↑,41%,1008 mbar,16 km
2025-06-25,07:00,,14 °C,Passing clouds.,37 km/h,↑,44%,1008 mbar,N/A
2025-06-25,07:30,,14 °C,Sunny.,35 km/h,↑,44%,1008 mbar,16 km
2025-06-25,08:02,,14 °C,Sunny.,43 km/h,↑,44%,1007 mbar,16 km
2025-06-25,08:33,,14 °C,Sunny.,59 km/h,↑,44%,1006 mbar,16 km
2025-06-25,09:00,,15 °C,Sunny.,63 km/h,↑,39%,1006 mbar,16 km
2025-06-25,09:34,,15 °C,Sunny.,54 km/h,↑,36%,1006 mbar,16 km
2025-06-25,10:00,,15 °C,Sunny.,56 km/h,↑,36%,1006 mbar,16 km
2025-06-25,10:30,,16 °C,Sunny.,59 km/h,↑,34%,1006 mbar,16 km
2025-06-25,11:11,,16 °C,Sunny.,52 km/h,↑,34%,1007 mbar,16 km
2025-06-25,11:36,,17 °C,Sunny.,43 km/h,↑,34%,1006 mbar,16 km
2025-06-25,12:04,,17 °C,Sunny.,50 km/h,↑,34%,1006 mbar,16 km
2025-06-25,12:30,,17 °C,Sunny.,46 km/h,↑,34%,1005 mbar,16 km
2025-06-25,13:01,,17 °C,Sunny.,56 km/h,↑,34%,1005 mbar,16 km
2025-06-25,13:30,,17 °C,Sunny.,57 km/h,↑,37%,1005 mbar,16 km
2025-06-25,14:00,,17 °C,Sunny.,52 km/h,↑,39%,1005 mbar,16 km
2025-06-25,14:40,,17 °C,Sunny.,50 km/h,↑,39%,1005 mbar,16 km
2025-06-25,15:02,,17 °C,Sunny.,41 km/h,↑,39%,1006 mbar,16 km
2025-06-25,15:37,,16 °C,Sunny.,41 km/h,↑,42%,1006 mbar,16 km
2025-06-25,16:00,,16 °C,Sunny.,48 km/h,↑,42%,1007 mbar,16 km
2025-06-25,16:40,,15 °C,Broken clouds.,44 km/h,↑,45%,1008 mbar,N/A
2025-06-25,17:00,,14 °C,Passing clouds.,48 km/h,↑,48%,1009 mbar,N/A
2025-06-25,17:30,,12 °C,Clear.,50 km/h,↑,58%,1009 mbar,16 km
2025-06-25,18:00,,12 °C,Clear.,44 km/h,↑,54%,1009 mbar,16 km
2025-06-25,18:30,,12 °C,Clear.,41 km/h,↑,54%,1009 mbar,16 km
2025-06-25,19:00,,12 °C,Clear.,35 km/h,↑,54%,1010 mbar,16 km
2025-06-25,19:30,,12 °C,Clear.,30 km/h,↑,54%,1011 mbar,16 km
2025-06-25,20:00,,12 °C,Clear.,44 km/h,↑,54%,1011 mbar,16 km
2025-06-25,20:30,,12 °C,Clear.,41 km/h,↑,54%,1011 mbar,16 km
2025-06-25,21:00,,12 °C,Clear.,39 km/h,↑,54%,1011 mbar,16 km
2025-06-25,21:30,,11 °C,Clear.,35 km/h,↑,54%,1012 mbar,16 km
2025-06-25,22:00,,11 °C,Clear.,26 km/h,↑,54%,1013 mbar,16 km
2025-06-25,22:30,,11 °C,Passing clouds.,17 km/h,↑,54%,1013 mbar,N/A
2025-06-25,23:00,,10 °C,Clear.,17 km/h,↑,58%,1014 mbar,N/A
2025-06-25,23:30,,10 °C,Clear.,13 km/h,↑,58%,1015 mbar,N/A
2025-06-26,"00:00 Thu, 26 Jun",,10 °C,Clear.,26 km/h,↑,54%,1015 mbar,N/A
2025-06-26,00:30,,10 °C,Clear.,26 km/h,↑,54%,1016 mbar,N/A
2025-06-26,01:00,,9 °C,Clear.,32 km/h,↑,58%,1016 mbar,N/A
2025-06-26,01:30,,9 °C,Clear.,26 km/h,↑,58%,1017 mbar,N/A
2025-06-26,02:00,,9 °C,Clear.,26 km/h,↑,58%,1017 mbar,N/A
2025-06-26,02:30,,9 °C,Clear.,28 km/h,↑,58%,1017 mbar,N/A
2025-06-26,03:00,,9 °C,Clear.,28 km/h,↑,58%,1018 mbar,N/A
2025-06-26,03:30,,9 °C,Clear.,30 km/h,↑,54%,1018 mbar,N/A
2025-06-26,04:00,,8 °C,Clear.,33 km/h,↑,62%,1018 mbar,N/A
2025-06-26,04:30,,9 °C,Clear.,35 km/h,↑,54%,1019 mbar,N/A
2025-06-26,05:00,,8 °C,Clear.,32 km/h,↑,57%,1020 mbar,N/A
2025-06-26,05:30,,8 °C,Clear.,30 km/h,↑,57%,1020 mbar,N/A
2025-06-26,06:00,,8 °C,Clear.,30 km/h,↑,57%,1021 mbar,16 km
2025-06-26,06:30,,8 °C,Clear.,30 km/h,↑,57%,1021 mbar,16 km
2025-06-26,07:00,,8 °C,Clear.,30 km/h,↑,57%,1022 mbar,16 km
2025-06-26,07:30,,8 °C,Sunny.,32 km/h,↑,57%,1022 mbar,16 km
2025-06-26,08:00,,9 °C,Sunny.,33 km/h,↑,54%,1023 mbar,16 km
2025-06-26,08:30,,9 °C,Sunny.,26 km/h,↑,58%,1023 mbar,16 km
2025-06-26,09:00,,10 °C,Sunny.,26 km/h,↑,54%,1024 mbar,16 km
2025-06-26,09:30,,11 °C,Sunny.,24 km/h,↑,50%,1024 mbar,16 km
2025-06-26,10:00,,12 °C,Sunny.,24 km/h,↑,47%,1025 mbar,N/A
2025-06-26,10:30,,12 °C,Sunny.,24 km/h,↑,47%,1025 mbar,16 km
2025-06-26,11:00,,13 °C,Passing clouds.,37 km/h,↑,47%,1025 mbar,N/A
2025-06-26,11:30,,14 °C,Passing clouds.,30 km/h,↑,48%,1025 mbar,N/A
2025-06-26,12:00,,14 °C,Sunny.,28 km/h,↑,51%,1025 mbar,16 km
2025-06-26,12:30,,14 °C,Sunny.,28 km/h,↑,51%,1025 mbar,16 km
2025-06-26,13:00,,14 °C,Sunny.,28 km/h,↑,51%,1025 mbar,16 km
2025-06-26,13:30,,14 °C,Sunny.,30 km/h,↑,55%,1025 mbar,16 km
2025-06-26,14:00,,14 °C,Sunny.,30 km/h,↑,51%,1025 mbar,16 km
2025-06-26,14:30,,14 °C,Sunny.,30 km/h,↑,48%,1026 mbar,16 km
2025-06-26,15:00,,14 °C,Sunny.,32 km/h,↑,51%,1026 mbar,16 km
2025-06-26,15:30,,14 °C,Sunny.,30 km/h,↑,48%,1026 mbar,16 km
2025-06-26,16:00,,14 °C,Sunny.,30 km/h,↑,51%,1027 mbar,16 km
2025-06-26,16:30,,14 °C,Scattered clouds.,26 km/h,↑,55%,1027 mbar,N/A
2025-06-26,17:00,,13 °C,Passing clouds.,20 km/h,↑,51%,1027 mbar,N/A
2025-06-26,17:30,,12 °C,Passing clouds.,17 km/h,↑,51%,1028 mbar,N/A
2025-06-26,18:00,,12 °C,Passing clouds.,19 km/h,↑,51%,1028 mbar,N/A
2025-06-26,18:30,,12 °C,Passing clouds.,22 km/h,↑,51%,1028 mbar,N/A
2025-06-26,19:00,,12 °C,Passing clouds.,22 km/h,↑,51%,1029 mbar,N/A
2025-06-26,19:30,,12 °C,Passing clouds.,22 km/h,↑,51%,1029 mbar,N/A
2025-06-26,20:00,,12 °C,Passing clouds.,20 km/h,↑,54%,1029 mbar,N/A
2025-06-26,20:30,,12 °C,Passing clouds.,22 km/h,↑,54%,1029 mbar,N/A
2025-06-26,21:00,,12 °C,Passing clouds.,22 km/h,↑,54%,1029 mbar,N/A
2025-06-26,21:30,,11 °C,Passing clouds.,20 km/h,↑,54%,1029 mbar,N/A
2025-06-26,22:00,,11 °C,Passing clouds.,17 km/h,↑,50%,1029 mbar,N/A
2025-06-26,22:30,,10 °C,Overcast.,17 km/h,↑,58%,1029 mbar,N/A
2025-06-26,22:53,,10 °C,Overcast.,19 km/h,↑,58%,1029 mbar,N/A
2025-06-26,23:00,,10 °C,Overcast.,19 km/h,↑,58%,1029 mbar,N/A
2025-06-26,23:30,,10 °C,Overcast.,15 km/h,↑,58%,1030 mbar,N/A
2025-06-27,"00:00 Fri, 27 Jun",,10 °C,Overcast.,13 km/h,↑,58%,1029 mbar,N/A
2025-06-27,00:30,,9 °C,Overcast.,17 km/h,↑,62%,1029 mbar,N/A
2025-06-27,01:00,,9 °C,Overcast.,17 km/h,↑,62%,1029 mbar,N/A
2025-06-27,01:30,,9 °C,Overcast.,17 km/h,↑,62%,1029 mbar,N/A
2025-06-27,02:00,,8 °C,Passing clouds.,17 km/h,↑,66%,1029 mbar,N/A
2025-06-27,02:30,,8 °C,Passing clouds.,15 km/h,↑,66%,1029 mbar,N/A
2025-06-27,03:00,,8 °C,Overcast.,17 km/h,↑,66%,1029 mbar,N/A
2025-06-27,03:30,,8 °C,Overcast.,15 km/h,↑,66%,1029 mbar,N/A
2025-06-27,04:00,,8 °C,Overcast.,17 km/h,↑,66%,1029 mbar,N/A
2025-06-27,04:30,,8 °C,Mostly cloudy.,17 km/h,↑,66%,1029 mbar,N/A
2025-06-27,05:00,,9 °C,Mostly cloudy.,15 km/h,↑,66%,1029 mbar,N/A
2025-06-27,05:30,,8 °C,Passing clouds.,17 km/h,↑,71%,1029 mbar,N/A
2025-06-27,06:00,,9 °C,Passing clouds.,15 km/h,↑,66%,1030 mbar,N/A
2025-06-27,06:30,,9 °C,Partly cloudy.,13 km/h,↑,66%,1030 mbar,N/A
2025-06-27,07:00,,9 °C,Partly cloudy.,17 km/h,↑,66%,1030 mbar,N/A
2025-06-27,07:30,,9 °C,Partly sunny.,19 km/h,↑,66%,1030 mbar,N/A
2025-06-27,08:00,,10 °C,Partly sunny.,19 km/h,↑,62%,1030 mbar,N/A
2025-06-27,08:30,,10 °C,Partly sunny.,19 km/h,↑,67%,1031 mbar,N/A
2025-06-27,09:00,,11 °C,Drizzle. Partly sunny.,19 km/h,↑,62%,1031 mbar,N/A
2025-06-27,09:30,,12 °C,Partly sunny.,15 km/h,↑,63%,1031 mbar,N/A
2025-06-27,10:00,,13 °C,Broken clouds.,17 km/h,↑,59%,1031 mbar,N/A
2025-06-27,10:30,,13 °C,Broken clouds.,17 km/h,↑,67%,1031 mbar,N/A
2025-06-27,11:00,,14 °C,Partly sunny.,26 km/h,↑,67%,1031 mbar,N/A
2025-06-27,11:30,,14 °C,Broken clouds.,24 km/h,↑,72%,1030 mbar,N/A
2025-06-27,12:00,,13 °C,Partly sunny.,24 km/h,↑,77%,1030 mbar,N/A
2025-06-27,12:30,,15 °C,Scattered clouds.,19 km/h,↑,68%,1030 mbar,N/A
2025-06-27,13:00,,15 °C,Partly sunny.,28 km/h,↑,63%,1029 mbar,N/A
2025-06-27,13:30,,15 °C,Broken clouds.,28 km/h,↑,63%,1029 mbar,N/A
2025-06-27,14:00,,15 °C,Partly sunny.,28 km/h,↑,68%,1029 mbar,N/A
2025-06-27,14:30,,15 °C,Partly sunny.,24 km/h,↑,68%,1029 mbar,N/A
2025-06-27,15:00,,15 °C,Partly sunny.,28 km/h,↑,68%,1029 mbar,N/A
2025-06-27,15:30,,15 °C,Broken clouds.,24 km/h,↑,68%,1029 mbar,N/A
2025-06-27,16:00,,15 °C,Broken clouds.,24 km/h,↑,68%,1029 mbar,N/A
2025-06-27,16:30,,15 °C,Broken clouds.,20 km/h,↑,68%,1029 mbar,N/A
2025-06-27,17:00,,14 °C,Overcast.,20 km/h,↑,72%,1029 mbar,N/A
2025-06-27,17:30,,14 °C,Overcast.,20 km/h,↑,72%,1029 mbar,N/A
2025-06-27,18:00,,15 °C,Overcast.,24 km/h,↑,72%,1030 mbar,N/A
2025-06-27,18:30,,14 °C,Mostly cloudy.,17 km/h,↑,72%,1030 mbar,N/A
2025-06-27,19:00,,14 °C,Overcast.,15 km/h,↑,72%,1030 mbar,N/A
2025-06-27,19:30,,14 °C,Mostly cloudy.,15 km/h,↑,72%,1030 mbar,N/A
2025-06-27,20:00,,14 °C,Overcast.,20 km/h,↑,72%,1030 mbar,N/A
2025-06-27,20:30,,14 °C,Passing clouds.,22 km/h,↑,72%,1030 mbar,N/A
2025-06-27,21:00,,14 °C,Mostly cloudy.,22 km/h,↑,72%,1030 mbar,N/A
2025-06-27,21:30,,13 °C,Partly cloudy.,20 km/h,↑,77%,1030 mbar,N/A
2025-06-27,22:00,,14 °C,Overcast.,20 km/h,↑,72%,1030 mbar,N/A
2025-06-27,22:30,,13 °C,Overcast.,20 km/h,↑,77%,1030 mbar,N/A
2025-06-27,23:00,,13 °C,Passing clouds.,19 km/h,↑,72%,1030 mbar,N/A
2025-06-27,23:30,,12 °C,Clear.,17 km/h,↑,77%,1029 mbar,N/A
2025-06-28,"00:00 Sat, 28 Jun",,12 °C,Clear.,13 km/h,↑,72%,1029 mbar,N/A
2025-06-28,00:30,,11 °C,Clear.,11 km/h,↑,77%,1029 mbar,N/A
2025-06-28,01:00,,11 °C,Clear.,13 km/h,↑,77%,1029 mbar,N/A
2025-06-28,01:30,,10 °C,Clear.,15 km/h,↑,76%,1029 mbar,N/A
2025-06-28,02:00,,10 °C,Clear.,13 km/h,↑,76%,1029 mbar,N/A
2025-06-28,02:30,,9 °C,Clear.,13 km/h,↑,82%,1029 mbar,N/A
2025-06-28,03:00,,9 °C,Clear.,9 km/h,↑,82%,1029 mbar,N/A
2025-06-28,03:30,,9 °C,Clear.,9 km/h,↑,82%,1028 mbar,N/A
2025-06-28,04:00,,9 °C,Clear.,11 km/h,↑,82%,1028 mbar,N/A
2025-06-28,04:30,,8 °C,Clear.,13 km/h,↑,87%,1028 mbar,N/A
2025-06-28,05:00,,8 °C,Clear.,11 km/h,↑,87%,1028 mbar,N/A
2025-06-28,05:30,,8 °C,Passing clouds.,11 km/h,↑,87%,1028 mbar,N/A
2025-06-28,06:00,,8 °C,Passing clouds.,13 km/h,↑,87%,1028 mbar,N/A
2025-06-28,06:30,,8 °C,Passing clouds.,13 km/h,↑,82%,1029 mbar,N/A
2025-06-28,07:00,,8 °C,Passing clouds.,11 km/h,↑,87%,1029 mbar,N/A
2025-06-28,07:30,,9 °C,Passing clouds.,13 km/h,↑,82%,1029 mbar,N/A
2025-06-28,08:00,,10 °C,Passing clouds.,11 km/h,↑,76%,1029 mbar,N/A
2025-06-28,08:30,,11 °C,Scattered clouds.,11 km/h,↑,72%,1029 mbar,N/A
2025-06-28,09:00,,12 °C,Scattered clouds.,13 km/h,↑,67%,1029 mbar,N/A
2025-06-28,09:30,,13 °C,Scattered clouds.,13 km/h,↑,72%,1029 mbar,N/A
2025-06-28,10:00,,14 °C,Passing clouds.,11 km/h,↑,67%,1029 mbar,N/A
2025-06-28,10:30,,16 °C,Passing clouds.,11 km/h,↑,59%,1029 mbar,N/A
2025-06-28,11:00,,17 °C,Passing clouds.,11 km/h,↑,56%,1029 mbar,N/A
2025-06-28,11:30,,17 °C,Passing clouds.,11 km/h,↑,56%,1028 mbar,N/A
2025-06-28,12:00,,16 °C,Passing clouds.,6 km/h,↑,63%,1028 mbar,N/A
2025-06-28,12:30,,16 °C,Scattered clouds.,7 km/h,↑,63%,1027 mbar,N/A
2025-06-28,13:00,,16 °C,Partly sunny.,9 km/h,↑,72%,1027 mbar,N/A
2025-06-28,13:30,,16 °C,Partly sunny.,13 km/h,↑,72%,1026 mbar,N/A
2025-06-28,14:00,,16 °C,Scattered clouds.,13 km/h,↑,72%,1026 mbar,N/A
2025-06-28,14:30,,16 °C,Scattered clouds.,13 km/h,↑,72%,1026 mbar,N/A
2025-06-28,15:00,,16 °C,Partly sunny.,11 km/h,↑,68%,1026 mbar,N/A
2025-06-28,15:30,,17 °C,Partly sunny.,13 km/h,↑,68%,1026 mbar,N/A
2025-06-28,16:00,,16 °C,Partly sunny.,11 km/h,↑,68%,1026 mbar,N/A
2025-06-28,16:30,,16 °C,Partly sunny.,13 km/h,↑,68%,1026 mbar,N/A
2025-06-28,17:00,,16 °C,Overcast.,13 km/h,↑,68%,1025 mbar,N/A
2025-06-28,17:30,,15 °C,Overcast.,7 km/h,↑,72%,1026 mbar,N/A
2025-06-28,18:00,,15 °C,Overcast.,No wind,↑,72%,1026 mbar,N/A
2025-06-28,18:30,,15 °C,Overcast.,No wind,↑,72%,1026 mbar,N/A
2025-06-28,19:00,,15 °C,Overcast.,No wind,↑,72%,1026 mbar,N/A
2025-06-28,19:30,,14 °C,Overcast.,7 km/h,↑,77%,1026 mbar,N/A
2025-06-28,20:00,,15 °C,Overcast.,9 km/h,↑,72%,1026 mbar,N/A
2025-06-28,20:30,,14 °C,Overcast.,9 km/h,↑,77%,1026 mbar,N/A
2025-06-28,21:00,,14 °C,Overcast.,9 km/h,↑,77%,1026 mbar,N/A
2025-06-28,21:30,,14 °C,Overcast.,9 km/h,↑,77%,1026 mbar,N/A
2025-06-28,22:00,,14 °C,Mostly cloudy.,9 km/h,↑,77%,1026 mbar,N/A
2025-06-28,22:30,,14 °C,Mostly cloudy.,9 km/h,↑,77%,1026 mbar,N/A
2025-06-28,23:00,,13 °C,Overcast.,9 km/h,↑,82%,1026 mbar,N/A
2025-06-28,23:30,,13 °C,Overcast.,9 km/h,↑,77%,1026 mbar,N/A
2025-06-29,"00:00 Sun, 29 Jun",,12 °C,Clear.,7 km/h,↑,82%,1026 mbar,N/A
2025-06-29,00:30,,12 °C,Clear.,9 km/h,↑,88%,1025 mbar,N/A
2025-06-29,01:00,,11 °C,Clear.,9 km/h,↑,88%,1025 mbar,N/A
2025-06-29,01:30,,11 °C,Clear.,9 km/h,↑,88%,1025 mbar,N/A
2025-06-29,02:00,,11 °C,Clear.,7 km/h,↑,82%,1025 mbar,N/A
2025-06-29,02:30,,10 °C,Clear.,13 km/h,↑,88%,1024 mbar,N/A
2025-06-29,03:00,,10 °C,Clear.,13 km/h,↑,82%,1024 mbar,N/A
2025-06-29,03:30,,9 °C,Clear.,11 km/h,↑,87%,1024 mbar,N/A
2025-06-29,04:00,,9 °C,Clear.,13 km/h,↑,87%,1024 mbar,N/A
2025-06-29,04:30,,9 °C,Clear.,15 km/h,↑,87%,1024 mbar,N/A
2025-06-29,05:00,,9 °C,Clear.,15 km/h,↑,87%,1024 mbar,N/A
2025-06-29,05:30,,8 °C,Clear.,13 km/h,↑,93%,1024 mbar,16 km
2025-06-29,06:00,,8 °C,Passing clouds.,13 km/h,↑,93%,1024 mbar,N/A
2025-06-29,06:30,,8 °C,Passing clouds.,15 km/h,↑,87%,1025 mbar,N/A
2025-06-29,07:00,,8 °C,Passing clouds.,13 km/h,↑,93%,1025 mbar,N/A
2025-06-29,07:30,,8 °C,Passing clouds.,15 km/h,↑,93%,1025 mbar,N/A
2025-06-29,08:00,,9 °C,Passing clouds.,15 km/h,↑,87%,1025 mbar,N/A
2025-06-29,08:30,,9 °C,Sunny.,17 km/h,↑,87%,1026 mbar,16 km
2025-06-29,09:00,,11 °C,Sunny.,13 km/h,↑,82%,1026 mbar,16 km
2025-06-29,09:30,,12 °C,Sunny.,17 km/h,↑,77%,1026 mbar,16 km
